"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","logCPM","PValue","FDR"
"1557","GB52658",530,234,471,989,653,698,782,768,760,413,572,517,0.714807926567727,6.31715838117362,0.0126117363763721,0.0688096984696732
"1558","GB54714",73,23,111,138,88,257,186,214,494,266,475,311,-0.693521514335549,4.55452770525391,0.0126267421161379,0.0688473519105208
"1559","GB43189",31,11,39,38,37,197,58,163,151,166,606,186,-1.11533259631106,3.83669780031563,0.012665905185981,0.0690165904778116
"1560","GB46337",89,62,146,217,107,128,148,177,135,108,168,138,0.615778530791152,4.12685561668892,0.012680615997864,0.0690213067916781
"1561","GB53071",202,347,154,203,249,190,292,308,248,236,271,228,0.923396072554888,5.17617530533667,0.0126830205887945,0.0690213067916781
"1562","GB51526",176,112,203,268,230,276,244,301,256,238,358,201,0.547192050053359,4.93363784002615,0.0126948870217873,0.0690416550896821
"1563","GB47328",319,250,432,889,445,499,499,623,660,498,639,445,0.608780398660366,6.03662765211335,0.0127076941410793,0.0690670900374082
"1564","GB54924",130,63,144,201,119,117,162,195,158,122,149,122,0.640877189203994,4.2041462022105,0.0127293733022865,0.0691406817154244
"1565","GB43234",747,624,851,1025,1237,1244,2281,2148,4116,2625,2816,4450,-0.741850092774466,7.81277488987083,0.012785070401456,0.0693988326264337
"1566","GB45673",72,17,141,168,96,187,183,213,336,332,567,293,-0.70352626739541,4.54311509575758,0.0128381237614565,0.0696423124863171
"1567","GB47020",89,101,178,181,161,235,331,313,554,394,458,565,-0.566065632754213,5.07444249468141,0.012869811839374,0.0696807212080827
"1568","GB50807",98,87,148,255,105,159,184,182,203,127,124,155,0.656476634663152,4.31690570175715,0.0128670245881461,0.0696807212080827
"1569","GB52185",314,82,753,1146,729,1511,3185,2845,1231,1709,3222,1708,-1.01055903087959,7.383675920246,0.012854407651087,0.0696807212080827
"1570","GB41275",23,6,36,102,36,77,37,67,19,31,22,33,1.03656186313433,2.42085870285319,0.0129180954702185,0.0698836274633916
"1571","GB53835",13,6,29,26,31,18,32,23,101,75,110,76,-0.84790572108596,2.33584252029499,0.0129319673187112,0.0698836274633916
"1572","GB54105",56,18,60,69,60,56,54,63,69,55,59,68,0.657224604704095,2.90863217555266,0.0129302975851163,0.0698836274633916
"1573","GB52071",275,101,396,438,299,291,445,358,311,277,303,283,0.663498559611624,5.35688791371012,0.0129409244914202,0.0698875737791576
"1574","GB55870",118,54,188,180,196,154,216,162,162,131,195,151,0.629252638834276,4.36248259222268,0.0129559810709603,0.0699244340519744
"1575","GB51500",274,167,686,585,600,693,1104,901,1408,1582,2032,1516,-0.684169584933223,6.72092997864769,0.0129817727660949,0.0700191489828422
"1576","GB40772",9,4,14,32,6,27,9,32,51,42,122,100,-1.10274735794485,2.03942965015752,0.0130181391380589,0.0701707436407426
"1577","GB48204",12,7,30,22,21,35,26,32,77,92,145,58,-0.858396419626616,2.36782222897906,0.0130335418537989,0.0702092188002673
"1578","GB52578",139,119,150,416,144,145,175,244,306,199,210,156,0.686820531873854,4.69763498289554,0.0130479461353243,0.0702422702278709
"1579","GB41753",23,18,30,36,42,63,56,44,120,146,171,139,-0.769247158006698,3.04979019361252,0.013125718656016,0.0705025105768604
"1580","GB43150",38,18,92,100,77,127,89,159,265,245,361,167,-0.677586458677173,3.96632401577113,0.0131235125222585,0.0705025105768604
"1581","GB47656",14,6,30,47,36,54,100,132,41,27,157,156,-1.00136006601519,2.91355945681665,0.0131240230238782,0.0705025105768604
"1582","GB50418",56,10,103,77,157,118,265,87,609,273,286,220,-0.922810632499264,4.32931889975759,0.0131377839014915,0.0705025105768604
"1583","GB53221",344,126,322,294,418,242,258,467,337,290,446,87,0.824760630500555,5.33103509342027,0.013136566146157,0.0705025105768604
"1584","GB49328",78,42,217,208,107,460,77,136,271,241,222,132,0.808463925078988,4.46769525151822,0.0132338581608608,0.0709271636506299
"1585","GB51690",19,28,20,37,21,37,24,30,49,29,30,20,0.807319581580015,1.9871541062757,0.0132445702568763,0.0709271636506299
"1586","GB51750",110,160,104,123,122,67,167,160,113,92,102,126,0.950151087248574,4.16356240092997,0.0132479251562047,0.0709271636506299
"1587","GB52009",349,282,422,849,481,458,502,656,739,474,537,489,0.628350619191255,6.06604474529487,0.0132503129739317,0.0709271636506299
"1588","GB54343",252,288,564,912,395,1160,687,707,549,541,679,492,0.723284660712869,6.25777516983759,0.0132889430949479,0.0710891508763114
"1589","GB43876",68,22,119,64,116,92,153,111,248,309,223,496,-0.817585211586772,4.23019101862859,0.0133833480033156,0.071549113460142
"1590","GB44341",61,25,69,94,73,139,126,159,268,220,272,195,-0.574117091811556,3.98286224486861,0.0134227717962321,0.071646690893218
"1591","GB48216",494,238,718,1045,616,762,543,774,977,449,1128,602,0.654823295543879,6.43695182624683,0.0134269019307832,0.071646690893218
"1592","GB49515",54,31,63,80,44,137,84,86,359,236,364,211,-0.779273465461647,3.96517627720108,0.0134161826834891,0.071646690893218
"1593","GB41246",13,16,8,10,5,35,23,34,103,47,106,79,-1.10756422238695,2.16737473200206,0.0134411065178748,0.0716712843762258
"1594","GB47274",46,26,40,61,69,63,110,118,145,211,187,117,-0.642095878786641,3.51721209843821,0.0134542042742224,0.0716712843762258
"1595","GB51550",673,406,566,736,794,1158,1421,1757,2040,2178,3502,2833,-0.725528702918456,7.37952085358777,0.0134568214926522,0.0716712843762258
"1596","GB42191",50,80,139,149,108,89,96,101,105,159,148,124,0.673643126516523,3.88921883193179,0.0135012727571137,0.0718629774885219
"1597","GB45028",632,233,825,1072,621,2367,1838,2766,2194,2357,4950,3484,-0.851245582157956,7.69332550912325,0.0135203362250099,0.0719193839896426
"1598","GB55632",19,13,31,39,28,70,47,71,101,102,155,106,-0.688205017883599,2.87053469134707,0.0135666147063406,0.0721203954507904
"1599","GB50930",58,68,67,72,71,122,166,196,218,258,257,353,-0.692944343229847,4.19929662526265,0.0135891409724025,0.0721512815023083
"1600","GB52086",71,32,145,155,134,190,157,233,461,331,455,326,-0.592484561676817,4.6083527404214,0.0135894114660027,0.0721512815023083
"1601","GB49354",105,112,129,178,170,164,136,198,188,207,184,184,0.590120537145085,4.42089581022697,0.0136041812807213,0.0721845846219411
"1602","GB42686",473,265,612,686,518,561,448,728,541,527,357,900,0.702479835073326,6.1806700293342,0.013624595034837,0.0722027041927264
"1603","GB44052",147,149,197,198,200,193,195,245,264,239,227,237,0.597382366676143,4.78388709381279,0.0136244661878954,0.0722027041927264
"1604","GB52986",747,602,890,2298,906,1137,890,1493,1508,934,1304,1090,0.730228257454212,7.20125635723489,0.0136603469121105,0.0723470367945002
"1605","GB48235",12,2,17,14,25,37,35,35,73,57,81,49,-0.790863879495228,2.06047310676894,0.013684009518115,0.072427203025786
"1606","GB43906",77,43,140,150,143,191,187,186,480,316,469,394,-0.581378555569555,4.66456479144188,0.0137455373366157,0.0724530414513112
"1607","GB44173",156,82,234,265,158,258,221,237,236,243,303,193,0.535926310770505,4.76990407267175,0.0137485936220734,0.0724530414513112
"1608","GB47467",90,93,69,280,93,61,88,148,183,78,141,108,0.845367674646317,3.9927535726683,0.0137339006872601,0.0724530414513112
"1609","GB47779",3,7,18,57,36,71,8,150,334,65,79,195,-1.36417237360555,3.12530073043208,0.0137197068028601,0.0724530414513112
"1610","GB48436",5,5,32,27,16,42,36,63,52,41,180,60,-0.949777560056612,2.3564020967727,0.0137032740328556,0.0724530414513112
"1611","GB48468",10,2,8,39,21,32,88,132,48,26,66,23,-1.13897782860922,2.27335042104829,0.0137247902545186,0.0724530414513112
"1612","GB54266",151,101,223,353,209,204,237,315,289,229,245,166,0.591100575307548,4.86194508517613,0.0137124169925913,0.0724530414513112
"1613","GB45300",27,8,45,50,38,60,40,44,165,185,186,124,-0.84169775853569,3.13340077300897,0.0137946932291892,0.0725394451376708
"1614","GB45697",84,103,150,161,178,130,162,139,241,167,159,145,0.61569272202471,4.31560844841005,0.0137891986998747,0.0725394451376708
"1615","GB47043",1504,1113,1348,5114,1435,2406,997,2288,3619,1748,3341,1284,0.86572102883214,8.10038289435983,0.0137843582016409,0.0725394451376708
"1616","GB48061",20,16,14,26,26,45,56,65,87,68,114,65,-0.718755942276078,2.5449709587155,0.013799145773099,0.0725394451376708
"1617","GB42801",39,6,18,37,17,24,67,35,66,90,109,136,-0.927439965971579,2.63101357310447,0.0138335339385086,0.0726303280640485
"1618","GB51042",1299,998,1539,5938,1502,1690,1181,2317,3839,1652,2307,1356,0.889838612721298,8.0674230952165,0.013831931331869,0.0726303280640485
"1619","GB43716",1401,136,997,1766,1101,2123,1655,2946,3638,3778,10313,5080,-1.01181840600212,8.22096231978936,0.013856709599514,0.0727070710610696
"1620","GB42465",42,36,65,83,51,50,66,76,57,64,45,57,0.713500920991532,2.96451788829728,0.0139162217248439,0.0729742614521905
"1621","GB51482",738,202,713,640,1073,913,1357,1181,3494,2052,3539,2406,-0.788466902301743,7.34959691924554,0.0139631780631294,0.073175322422137
"1622","GB40592",102,31,210,216,149,270,200,274,663,432,785,446,-0.682609638843447,5.06033815354836,0.0140498710923569,0.073569078180937
"1623","GB47734",52,38,73,131,93,131,146,168,290,204,349,224,-0.547114479676691,4.14026509961029,0.0140556343599365,0.073569078180937
"1624","GB49999",3571,2807,3524,7237,2686,4310,4257,4916,5080,3159,4842,4270,0.789066677705496,9.13256544229095,0.014083138865618,0.0736676506548182
"1625","GB46654",98,71,186,229,175,173,185,170,203,166,263,177,0.530583084201388,4.46161547501529,0.0141005543688343,0.0736680254386517
"1626","GB47815",356,310,416,1013,453,483,581,734,680,412,564,454,0.688092427167054,6.12931600997171,0.0140959640203381,0.0736680254386517
"1627","GB44659",8,6,27,35,31,34,45,43,89,57,97,74,-0.696289052983726,2.37040007799836,0.0141431897966329,0.0738213032636285
"1628","GB55501",116,75,154,198,165,284,320,327,576,446,410,500,-0.52418384866225,5.07083109480596,0.0141472727149131,0.0738213032636285
"1629","GB47395",162,39,442,337,443,436,433,513,1174,1035,1258,1242,-0.813152380806285,6.04693364977826,0.0141933460203805,0.0740162519601792
"1630","GB51029",22,13,81,48,40,107,46,123,281,99,386,145,-0.917982715402586,3.58888743586748,0.0142346564074514,0.0741861387615337
"1631","GB45152",1942,854,1510,2381,2662,3420,4850,4917,6150,8177,7086,7297,-0.735067728342293,8.88795439839569,0.014244757435366,0.0741932645085431
"1632","GB45602",6,5,26,31,22,40,18,41,103,81,125,60,-0.87747153956519,2.345066514433,0.0142908818345014,0.0742968428299199
"1633","GB50969",173,129,296,354,283,454,434,537,991,782,974,821,-0.550269848452153,5.84261865001448,0.0142906875382711,0.0742968428299199
"1634","GB54967",106,70,175,236,156,159,171,204,220,162,179,179,0.540547545222767,4.41940604342816,0.0142741823622808,0.0742968428299199
"1635","GB47589",177,297,244,290,282,278,254,295,361,349,391,378,0.689997810145937,5.3475275162716,0.0143171273088767,0.0743877654366406
"1636","GB42281",49,27,138,129,112,158,193,217,312,278,354,232,-0.570238488267553,4.34576471889559,0.0144189433358517,0.074870980218863
"1637","GB54865",19,54,51,72,57,50,39,80,85,44,43,43,0.839100818103059,2.86274127748828,0.0144684490737152,0.0749905276883531
"1638","GB55650",1329,742,1370,1621,1823,1699,2838,2739,7602,4087,6405,4169,-0.724082494216297,8.36444024636375,0.0144593022032167,0.0749905276883531
"1639","GB55910",11,5,21,11,26,37,35,31,60,46,85,108,-0.868572498771978,2.1855493692619,0.0144682082496131,0.0749905276883531
"1640","GB42366",64,34,65,157,79,145,98,107,117,95,109,91,0.613151517487051,3.61423759608555,0.0144930520540141,0.0750722421944205
"1641","GB43935",42,27,99,138,368,120,524,164,1389,326,316,292,-1.10813067570894,5.045538148392,0.0145261825588467,0.0751980017290694
"1642","GB41977",157,104,258,368,230,315,225,315,309,334,353,276,0.497596905974777,5.07544000963615,0.0145460572354289,0.075255028145535
"1643","GB44259",10,4,32,14,9,43,19,40,64,60,126,90,-0.979417499457023,2.2379808313828,0.0145824089915466,0.0753971785655436
"1644","GB53681",42,20,62,77,71,96,80,116,221,194,256,161,-0.609705139601836,3.68511107378496,0.0146770315067536,0.0758402570862967
"1645","GB40577",80,34,223,143,110,308,203,354,440,430,742,389,-0.700580055865153,4.94954201023373,0.0148229746694087,0.0765478235967338
"1646","GB45463",11,8,39,22,15,38,24,35,110,73,84,127,-0.887833443456426,2.44887918726129,0.0148521047921249,0.0766516586932571
"1647","GB53431",20,16,93,86,110,76,123,94,220,225,249,269,-0.758776801409489,3.85062580153214,0.0148817441349267,0.0767579941871297
"1648","GB44008",194,126,306,487,277,318,329,339,421,337,368,327,0.521317657872031,5.32481416097867,0.0149137774579941,0.0767833572761573
"1649","GB51357",51,30,71,52,53,39,57,61,48,68,57,50,0.717691903735308,2.85621752958823,0.0149058834895334,0.0767833572761573
"1650","GB52792",106,91,158,278,173,154,180,230,219,139,195,203,0.582023004505557,4.51112357793607,0.0148967209739895,0.0767833572761573
"1651","GB53125",1780,746,2392,2788,2689,5273,10401,6824,4269,8718,10064,6287,-0.848711241961904,9.17588451142674,0.0149280246939568,0.0768101573441327
"1652","GB55946",53,55,93,97,72,86,73,108,97,88,109,97,0.595554155533914,3.49246354601056,0.0149726401561932,0.0769930860332091
"1653","GB53668",129,75,228,195,106,206,139,225,158,241,177,173,0.614500679020614,4.46723937473973,0.0150122013000999,0.0771498185386261
"1654","GB48626",57,36,81,121,84,142,128,194,261,229,301,249,-0.530253026174149,4.13845447574379,0.0150219993303928,0.0771534971654699
"1655","GB45270",13,7,35,28,18,37,43,49,97,63,69,76,-0.678035075128843,2.36248730821506,0.0150401102970781,0.0771998410717091
"1656","GB40779",2679,1933,3843,5388,2529,4297,3548,4098,3577,3805,3772,4088,0.716668914120076,8.88661860816385,0.0150946259006231,0.0773560810398328
"1657","GB47047",39,43,51,99,39,38,43,72,77,49,67,52,0.734985655926092,2.90323310099558,0.0150979472805139,0.0773560810398328
"1658","GB49415",242,147,339,591,288,355,382,443,376,352,457,344,0.564880866456479,5.51187103579034,0.0151027272195593,0.0773560810398328
"1659","GB51464",89,65,188,188,238,300,330,323,627,436,565,492,-0.543669996781797,5.14867627108305,0.0151069733307925,0.0773560810398328
"1660","GB42495",126,38,178,179,198,434,263,347,678,613,788,551,-0.688507519284289,5.29158337018355,0.0151590623940006,0.077576045203033
"1661","GB45279",131,89,151,133,153,173,165,186,163,225,173,92,0.647228198567044,4.34488385814883,0.0151683491211757,0.0775768367154651
"1662","GB46144",36,18,36,28,53,64,78,68,154,115,173,131,-0.686934934540692,3.1719896806367,0.0151833489614973,0.0776068287773284
"1663","GB54037",12,11,29,33,21,27,34,57,82,103,69,54,-0.711846255534826,2.36621119083005,0.0152208472066073,0.0777517119784299
"1664","GB42970",98,40,205,281,201,310,276,346,668,527,724,456,-0.606281107831204,5.21291679557863,0.0152460615908787,0.0778334303301416
"1665","GB47186",397,243,503,817,450,556,589,645,702,568,588,451,0.596783375899649,6.11752914692718,0.0152551690994333,0.0778334303301416
"1666","GB46194",95,95,191,235,178,136,200,195,223,172,189,160,0.585860449952426,4.484224644933,0.0152845304751972,0.077936426402641
"1667","GB42828",21,10,78,70,58,100,50,85,259,203,281,184,-0.835249950367029,3.62146313699435,0.0153171025014225,0.0780556603176867
"1668","GB47827",147,179,261,412,197,231,259,316,325,275,346,278,0.586498180412187,5.12505303250122,0.0153774940311447,0.0783164339296006
"1669","GB47957",778,374,1209,1468,1262,874,2027,2054,5516,2691,3738,2411,-0.719288836073129,7.77800087667931,0.0153880770586254,0.0783233760413558
"1670","GB43638",168,107,359,400,255,474,454,489,1061,964,1032,757,-0.588118130452589,5.89057742368912,0.0154645359645735,0.0786654089934443
"1671","GB45628",117,69,229,273,202,239,179,206,263,277,290,196,0.509361618932986,4.71319005640686,0.0154743466946701,0.0786682077625509
"1672","GB53189",26,12,40,53,38,51,64,78,163,97,100,104,-0.602579286380469,2.96817991041182,0.0155401582398581,0.0789555288562167
"1673","GB48789",17,10,21,20,30,87,28,54,152,117,136,143,-0.921567661085566,2.88077073876235,0.015555772296983,0.0789876184476215
"1674","GB48738",1,1,29,17,1,31,89,12,27,43,118,49,-1.43080028825542,1.98702642428464,0.0155776864697544,0.0790516407171824
"1675","GB46296",16,3,22,12,27,43,25,37,87,69,118,74,-0.861368927123108,2.30735742610955,0.0156643690115308,0.079361767774953
"1676","GB50284",348,161,431,754,348,415,444,521,487,447,517,500,0.580777005347377,5.82646455425731,0.0156557934751842,0.079361767774953
"1677","GB51880",30,12,32,54,22,25,32,35,40,32,27,18,0.782896211699147,2.02148513247005,0.0156668257279101,0.079361767774953
"1678","GB41325",77,42,58,74,88,148,256,131,206,227,313,286,-0.665708637171893,4.1897657572392,0.0157639577480583,0.0797637126197722
"1679","GB47869",35,7,33,29,39,45,66,42,139,97,154,94,-0.744901814677147,2.86755892358271,0.0157649527355618,0.0797637126197722
"1680","GB52441",11,5,39,24,21,20,57,40,35,53,118,82,-0.845676471628068,2.2859602747346,0.0158090186927884,0.0799213340188203
"1681","GB53661",159,123,271,452,268,226,277,338,342,284,339,271,0.541831818820963,5.14310973222006,0.015814922011258,0.0799213340188203
"1682","GB46429",349,156,228,400,583,792,602,929,1376,1130,2104,1644,-0.74880594213986,6.52864758932533,0.015837046152255,0.0799855571126079
"1683","GB41210",21,14,37,37,21,34,40,32,22,24,35,16,0.788480392102861,1.93283275253859,0.0158517724640195,0.0800123630908172
"1684","GB47968",800,480,1210,1644,1096,1380,1346,1341,1123,1204,1276,983,0.673265923698888,7.21790250035196,0.0158629694007676,0.0800213331707369
"1685","GB42206",16,13,9,25,26,24,39,47,67,64,61,84,-0.76802199916384,2.2322260942937,0.0158747191450066,0.0800330796064281
"1686","GB45169",772,554,1016,1097,1212,1681,2620,2610,3637,2896,3194,3447,-0.661670209654541,7.85366346822305,0.0159142913644416,0.0801849971179904
"1687","GB42087",17,22,32,24,41,30,30,44,29,22,27,27,0.79637888774811,2.00505417354304,0.0159318952087202,0.080226111320734
